banque,nom_agence,ville,localisation,note,sentiment,avis,topic,date_avis,langue,topic_clean,topic_name,topic_category
Al Barid Bank,Al barid bank central,Casablanca,"187 Bd Abdelmoumen, Casablanca 20250",0.0,Positif,je donne 5 étoiles seulement pour l'ancien l'agent de sécurité il est très serviable il te conseil et aide beaucoup les dammes à l'acceuil et la directrice de l'agence il mérite mieux,Services bancaires,30/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Annexe Poste,Taourirt,"C424+H52, Taourirt",0.0,Neutre,le pire service de tous les temps,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Annexe Poste,Taourirt,"C424+H52, Taourirt",0.0,Negatif,ٍٍservice très nul,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Atm Al Barid Bank,Marrakech,"6, 1 Rue Bani Marine, Marrakesh 40000",0.0,Negatif,il y a un distributeur automatique al barid sur le côté droit du bureau de poste également pour les retraits d'espèces pas de frais de transaction et il n'y avait personne qui attendait longue file d'attente au distributeur automatique de devant cependant,Services bancaires,05/06/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,BARID AL-MAGHRIB,Safi,"7QQ5+P9J, Av. Chahid Abdel Ali Ben Chekroune, Safi",0.0,Neutre,franchement vous êtes une entreprise privée qui a quelque chose à voir avec un comité spécial qui licenciera tous les employés si dieu le veut je leur paierai une lettre ce mois ci où d'autres pays sont comme leur département de service et vous êtes assis là se prélasser au soleil parmi les gens qui sont employés comme poubelles surtout la ville de safi est tellement marginalisée que vous vous reposez,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,BARID AL-MAGHRIB,Safi,"7QQ5+P9J, Av. Chahid Abdel Ali Ben Chekroune, Safi",0.0,Neutre,il n'y a en fait aucun,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,BARID CASH (SUCCESS CASH),Taourirt,Taourirt 65800,0.0,Positif,service zine w rapide ghadi nrja3,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,BARID CASH (SUCCESS CASH),Taourirt,Taourirt 65800,0.0,Positif,bon service allah isakher,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Al-Maghrib (Poste Ksar El Kebir Hay Salam),Ksar El Kebir,"X3XX+9JC, Hay Salam, Tanger-Tétouan, Ksar El Kebir, Ksar El-Kébir 90000",0.0,Negatif,trop de retard j attend un coli envoyé vendredi on est mardi pas encore recu decu,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Al-Maghrib (Poste Ksar El Kebir Hay Salam),Ksar El Kebir,"X3XX+9JC, Hay Salam, Tanger-Tétouan, Ksar El Kebir, Ksar El-Kébir 90000",0.0,Positif,poste maroc il suffit que vous soyez une de leurs connaissances et clients pour être bien et bien traité sauf par cette femme dans la boîte car son traitement est très mauvais et laid que dieu la guide,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Al-Maghrib (Poste Ksar El Kebir Hay Salam),Ksar El Kebir,"X3XX+9JC, Hay Salam, Tanger-Tétouan, Ksar El Kebir, Ksar El-Kébir 90000",0.0,Neutre,ils ne répondent pas aux appels,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Al-Maghrib (Poste Ksar El Kebir Hay Salam),Ksar El Kebir,"X3XX+9JC, Hay Salam, Tanger-Tétouan, Ksar El Kebir, Ksar El-Kébir 90000",0.0,Positif,bon service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,très mauvais service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Negatif,mauvais comportement de l'agent de sécurité de cette agence,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Neutre,la femme au guichet de barid cash aucune politesse et aucun respect au client occupé par son téléphone sans même prendre en considération qu'un client l'interroge j'ai voulu une simple orientation et aucun feedback de sa part sauf qu'il contient de tchater sur son téléphone,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,mauvaise services,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Negatif,très mauvais services pas d'accueil pas de gestion on s'en fou d'existence des clients,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,banque avec d'excellents services financiers personnel très professionnel et sympathique endroit très fréquenté mais avec une bonne salle d'attente,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,j'y suis allé il y a un an le service est bon,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Neutre,étrangers ne facture pas de commission,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,le service ici est vraiment mauvais ne vous embêtez pas à venir ici pour retirer de l argent au distributeur automatique le personnel n est pas serviable et le siège social ne comprend pas comment fonctionne le système de carte visa internationale même si j'ai fourni mon passeport et une photo de mon relevé bancaire ils insistent toujours pour avoir un nom sur la carte les gens qui travaillent ici semblent assez dépassés j'espère qu'ils feront faillite amine,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,revue en anglais janvier 2024 pas de frais de guichet automatique avec ma carte atm américaine cependant la limite était de 2000 j'ai donc dû effectuer 3 transactions distinctes de plus les montants de retrait étaient des montants par défaut vous ne pouvez pas mettre de montant précis mais pas de frais donc 5 étoiles,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,aux gens qui disent que le service est bon pourquoi tu mens service horrible dans tout le maroc en mettant 1 agent pour servir tout le monde tu pourrais littéralement passer une journée entière à l'agence en attendant ton tour et puis ils oh nous avons fini à demain,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Neutre,baaaaad service ils t'ignorent juste en espérant que tu t'ennuies et que tu partes,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Neutre,un employé seulement pour des centaine de passages chaque jour,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Negatif,nul il faut attendre plus de trois heures pour envoyer une lettre recommandée un seul employé aucun respect pour le temps,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Negatif,aucun respect a l'horaire du travail 1 personne au bureau et tjrs occupé parce qu'il s'agit de petit village on sous estime les citoyens malheureusement,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Neutre,si amin oui des hommes mais surtout plus de salariés,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,l'agence barid bank mssallah est une agence médiocre où les personnelles ne sont pas professionnel il y a aucun respect envers le client qui n'est pas un roi ça fait 2 mois que j'attends mon chèque de crédit alors que j'ai commencé déjà à payer les traites et jusqu'à maintenant je n'ai pas reçu mon chèque ce n'est pas logique du tout sans oublier que la directrice de la banque qui voulait me faire signer sur un autre crédit de 2000dh que je n'ai pas demandé elle m'a glisser le papier entre les papiers que je vais signer on me convaincant que c parmis les papiers demandés faites attention une agence qui respecte les clients seulement avant de commencer la procédure de crédit et vers la fin elle leurs fait galèrer sans parler du temps d'attente qui peut aller jusqu'à 2h ou plus à cause d'absence des personnelles,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Positif,une mauvaise banque les personnels ne sont pas compétents pas de sympathie pas de professionnelisme au sein de cet organisme que des va et des viens une semaine déjà de mon séjour je l ai passé que au sein de ce mauvais organisme pas d organisation pas de communication tout le monde se croient pour un chef ne te donne pas la paroles pas de temps vrmt c est le pire organisme al barid bank tanger boulevard c est la pire banque ou vous pouvez ouvrir un compte bancaire je le recommande pas,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Neutre,un seul employé ne parvenait pas à répondre aux besoins des habitants de sidi rahal parfois il fallait attendre plus d'une heure pour entrer,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Sidi Bennour,"F2CV+WF6, R320, Sidi Rahal",0.0,Neutre,service pas a la hauteur,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,perssone ne répond au tél service nulle,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,service très lent,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Neutre,plein de gens toute la journée,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Bank,Tanger,"Q5JM+CV8, Av. M'Salah, Tanger",0.0,Negatif,mauvaise service,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Banque,Tétouan,"HH9X+2W3, Av. Omar Al Mokhtar, Tétouan",0.0,Neutre,ça fait 2 semaines que le guichet est toujours en panne,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Banque,Tétouan,"HH9X+2W3, Av. Omar Al Mokhtar, Tétouan",0.0,Neutre,barid bank un espace à multiples services envoie et réception d'argent ouverture et paiement de cnss paiement de vous facture,Services bancaires,Date inconnue,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Banque,Tétouan,"HH9X+2W3, Av. Omar Al Mokhtar, Tétouan",0.0,Neutre,merci à tous,Service client,Date inconnue,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Ouarzazate,"W3CQ+4JW, Ouarzazate 45000",0.0,Negatif,très mauvais très mauvais,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Tanger,"Q5HV+84Q, Ave Mohammed V, Tangier",0.0,Neutre,atm gratuit pour les titulaires de cartes étrangères telles que monzo,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Tanger,"Q5HV+84Q, Ave Mohammed V, Tangier",0.0,Neutre,vous pouvez retirer de l'argent sans commission du moins la première fois,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Mohammedia,"MJW7+J3X, Mohammédia",0.0,Positif,tres bon service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Mohammedia,"RES BAYTI SAKAN MCAP2 IMM 39G N° 89 BEN YAKHLEF MOHAMMEDIA اقامة بيتي سكن2، بني يخلف،, Mohammédia 28815",0.0,Positif,bonne service,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Tiznit,"Barid cash biranzane loticement bicha N36 Garage N4, 85000",0.0,Negatif,mauvais service plus d'une heure d'attente pour aucun bénéfice,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Oujda,"M3MW+QV9, Oujda",0.0,Neutre,défaut de personnel adéquat,Service client,06/05/2025,fr,Service client,Service Client,Expérience Client
Al Barid Bank,Barid Cash,Oujda,"M3MW+QV9, Oujda",0.0,Neutre,dommage que les affichages des horaires soient affichés et cachés,Services bancaires,06/05/2025,fr,Services bancaires,Service Client,Expérience Client
